"County Code","District Code","School Code","Filler","Test Year","Subgroup ID","Test Type","Total CAASPP Enrollment","Total Tested At Entity Level","Total Tested at Subgroup Level","Grade","Test Id","CAASPP Reported Enrollment","Students Tested","Mean Scale Score","Percentage Standard Exceeded","Percentage Standard Met","Percentage Standard Met and Above","Percentage Standard Nearly Met","Percentage Standard Not Met","Students with Scores","Area 1 Percentage Above Standard","Area 1 Percentage At or Near Standard","Area 1 Percentage Below Standard","Area 2 Percentage Above Standard","Area 2 Percentage At or Near Standard","Area 2 Percentage Below Standard","Area 3 Percentage Above Standard","Area 3 Percentage At or Near Standard","Area 3 Percentage Below Standard","Area 4 Percentage Above Standard","Area 4 Percentage At or Near Standard","Area 4 Percentage Below Standard"
"09","61903","6005540",,2015,4,"B",270,262,130,4,"2",96,47,"2442.5","2","21","23","45","32",47,"9","43","49","4","51","45","11","51","38","0","0","0"
"09","61903","6005540",,2015,4,"B",270,262,130,5,"2",85,43,"2475.3","9","21","30","26","44",43,"16","23","60","16","28","56","9","51","40","0","0","0"
"09","61903","6005540",,2015,4,"B",270,262,130,5,"1",85,43,"2505.1","23","26","49","23","28",43,"30","37","33","28","42","30","21","63","16","30","53","16"
"09","61903","6005540",,2015,4,"B",270,262,130,13,"1",270,130,"","18","20","38","28","33",130,"23","42","35","15","51","34","15","69","16","22","53","25"
"09","61903","6005540",,2015,4,"B",270,262,130,13,"2",270,130,"","5","23","28","35","38",130,"12","36","52","11","40","49","11","54","35","0","0","0"
"09","61903","6005540",,2015,6,"B",270,262,103,3,"2",89,29,"2429.6","10","34","45","38","17",29,"28","41","31","21","55","24","17","66","17","0","0","0"
"09","61903","6005540",,2015,6,"B",270,262,103,3,"1",89,29,"2424.2","14","28","41","41","17",29,"17","62","21","17","52","31","17","76","7","17","55","28"
"09","61903","6005540",,2015,6,"B",270,262,103,4,"1",96,36,"2499.0","36","31","67","19","14",36,"44","42","14","22","61","17","31","64","6","39","50","11"
"09","61903","6005540",,2015,6,"B",270,262,103,4,"2",96,36,"2484.6","14","42","56","25","19",36,"28","42","31","17","61","22","31","53","17","0","0","0"
"09","61903","6005540",,2015,6,"B",270,262,103,5,"2",85,38,"2521.2","16","32","47","37","16",38,"26","45","29","21","50","29","16","68","16","0","0","0"
"09","61903","6005540",,2015,6,"B",270,262,103,5,"1",85,38,"2552.7","32","45","76","18","5",38,"45","45","11","34","53","13","24","71","5","42","53","5"
"09","61903","6005540",,2015,6,"B",270,262,103,13,"1",270,103,"","28","35","63","25","12",103,"37","49","15","25","55","19","24","70","6","34","52","14"
"09","61903","6005540",,2015,6,"B",270,262,103,13,"2",270,103,"","14","36","50","33","17",103,"27","43","30","19","55","25","21","62","17","0","0","0"
"09","61903","6005540",,2015,7,"B",270,262,6,3,"1",89,3,"*","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2015,7,"B",270,262,6,3,"2",89,3,"*","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2015,7,"B",270,262,6,4,"2",96,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2015,7,"B",270,262,6,4,"1",96,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2015,7,"B",270,262,6,5,"1",85,2,"*","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2015,7,"B",270,262,6,5,"2",85,2,"*","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2015,7,"B",270,262,6,13,"2",270,6,"","*","*","*","*","*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2015,7,"B",270,262,6,13,"1",270,6,"","*","*","*","*","*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2015,8,"B",270,262,16,4,"2",96,4,"*","*","*","*","*","*",4,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2015,8,"B",270,262,16,4,"1",96,4,"*","*","*","*","*","*",4,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2015,8,"B",270,262,16,5,"1",85,12,"2527.4","8","58","67","33","0",12,"8","83","8","17","75","8","8","92","0","33","58","8"
"09","61903","6005540",,2015,8,"B",270,262,16,5,"2",85,12,"2503.2","0","33","33","58","8",12,"8","58","33","8","67","25","8","67","25","0","0","0"
"09","61903","6005540",,2015,8,"B",270,262,16,13,"2",270,16,"","0","31","31","56","13",16,"6","56","38","6","69","25","13","63","25","0","0","0"
"09","61903","6005540",,2015,8,"B",270,262,16,13,"1",270,16,"","19","50","69","31","0",16,"19","75","6","13","75","13","13","81","6","38","56","6"
"09","61903","6005540",,2015,31,"B",270,262,205,3,"1",89,59,"2342.0","2","8","10","25","64",59,"5","31","64","0","32","68","3","68","29","3","37","59"
"09","61903","6005540",,2015,31,"B",270,262,205,3,"2",89,60,"2370.1","0","13","13","32","55",60,"3","30","67","3","30","67","5","48","47","0","0","0"
"09","61903","6005540",,2015,31,"B",270,262,205,4,"2",96,78,"2418.3","0","9","9","46","45",78,"3","29","68","1","41","58","4","53","44","0","0","0"
"09","61903","6005540",,2015,31,"B",270,262,205,4,"1",96,79,"2425.2","12","14","26","31","44",78,"17","41","42","1","56","42","3","76","22","9","58","33"
"09","61903","6005540",,2015,31,"B",270,262,205,5,"1",85,66,"2452.8","5","23","27","29","44",66,"6","45","48","8","45","47","8","67","26","12","58","30"
"09","61903","6005540",,2015,31,"B",270,262,205,5,"2",85,66,"2436.5","0","9","9","29","62",66,"5","18","77","2","24","74","3","45","52","0","0","0"
"09","61903","6005540",,2015,31,"B",270,262,205,13,"2",270,204,"","0","10","10","36","53",204,"3","26","71","2","32","66","4","49","47","0","0","0"
"09","61903","6005540",,2015,31,"B",270,262,205,13,"1",270,204,"","6","15","22","29","50",203,"10","39","51","3","46","51","4","70","25","8","52","40"
"09","61903","6005540",,2015,75,"B",270,262,1,5,"2",85,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2015,75,"B",270,262,1,5,"1",85,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2015,75,"B",270,262,1,13,"1",270,1,"","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2015,75,"B",270,262,1,13,"2",270,1,"","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2015,77,"B",270,262,4,3,"2",89,2,"*","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2015,77,"B",270,262,4,3,"1",89,2,"*","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2015,77,"B",270,262,4,4,"1",96,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2015,77,"B",270,262,4,4,"2",96,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2015,77,"B",270,262,4,5,"2",85,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2015,77,"B",270,262,4,5,"1",85,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2015,77,"B",270,262,4,13,"1",270,4,"","*","*","*","*","*",4,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2015,77,"B",270,262,4,13,"2",270,4,"","*","*","*","*","*",4,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2015,78,"B",270,262,197,3,"1",89,63,"2351.2","5","11","16","25","59",63,"8","32","60","3","33","63","3","68","29","10","35","56"
"09","61903","6005540",,2015,78,"B",270,262,197,3,"2",89,65,"2378.8","2","14","15","32","52",65,"5","34","62","6","31","63","6","51","43","0","0","0"
"09","61903","6005540",,2015,78,"B",270,262,197,4,"2",96,70,"2415.6","1","7","9","44","47",70,"4","27","69","1","39","60","1","53","46","0","0","0"
"09","61903","6005540",,2015,78,"B",270,262,197,4,"1",96,71,"2417.5","9","11","20","34","46",70,"11","44","44","0","57","43","1","74","24","7","56","37"
"09","61903","6005540",,2015,78,"B",270,262,197,5,"1",85,61,"2444.0","2","21","23","30","48",61,"5","43","52","7","44","49","7","67","26","8","61","31"
"09","61903","6005540",,2015,78,"B",270,262,197,5,"2",85,61,"2431.0","0","7","7","28","66",61,"2","18","80","2","21","77","2","44","54","0","0","0"
"09","61903","6005540",,2015,78,"B",270,262,197,13,"2",270,196,"","1","9","10","35","55",196,"4","27","70","3","31","66","3","49","47","0","0","0"
"09","61903","6005540",,2015,78,"B",270,262,197,13,"1",270,195,"","5","14","20","30","51",194,"8","40","52","3","45","52","4","70","26","8","51","41"
"09","61903","6005540",,2015,80,"B",270,262,57,3,"2",89,15,"2438.3","13","47","60","27","13",15,"40","33","27","27","60","13","20","60","20","0","0","0"
"09","61903","6005540",,2015,80,"B",270,262,57,3,"1",89,15,"2443.9","13","40","53","40","7",15,"20","60","20","20","53","27","27","73","0","20","67","13"
"09","61903","6005540",,2015,80,"B",270,262,57,4,"1",96,21,"2517.0","38","38","76","14","10",21,"48","43","10","29","57","14","38","62","0","43","57","0"
"09","61903","6005540",,2015,80,"B",270,262,57,4,"2",96,21,"2509.5","19","52","71","19","10",21,"33","43","24","29","57","14","43","48","10","0","0","0"
"09","61903","6005540",,2015,80,"B",270,262,57,5,"2",85,21,"2540.6","29","38","67","19","14",21,"38","38","24","33","48","19","24","62","14","0","0","0"
"09","61903","6005540",,2015,80,"B",270,262,57,5,"1",85,21,"2574.4","52","33","86","5","10",21,"62","29","10","48","38","14","38","52","10","52","43","5"
"09","61903","6005540",,2015,80,"B",270,262,57,13,"1",270,57,"","37","37","74","18","9",57,"46","42","12","33","49","18","35","61","4","40","54","5"
"09","61903","6005540",,2015,80,"B",270,262,57,13,"2",270,57,"","21","46","67","21","12",57,"37","39","25","30","54","16","30","56","14","0","0","0"
"09","61903","6005540",,2015,90,"B",270,262,38,3,"2",89,7,"*","*","*","*","*","*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2015,90,"B",270,262,38,3,"1",89,7,"*","*","*","*","*","*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2015,90,"B",270,262,38,4,"1",96,12,"2402.0","17","8","25","25","50",12,"25","33","42","0","33","67","0","50","50","8","42","50"
"09","61903","6005540",,2015,90,"B",270,262,38,4,"2",96,12,"2401.9","0","8","8","42","50",12,"0","8","92","0","42","58","17","25","58","0","0","0"
"09","61903","6005540",,2015,90,"B",270,262,38,5,"2",85,19,"2442.7","0","11","11","37","53",19,"5","11","84","5","37","58","5","32","63","0","0","0"
"09","61903","6005540",,2015,90,"B",270,262,38,5,"1",85,19,"2459.6","5","21","26","32","42",19,"5","53","42","11","47","42","11","58","32","16","58","26"
"09","61903","6005540",,2015,90,"B",270,262,38,13,"1",270,38,"","8","13","21","32","47",38,"11","47","42","5","37","58","5","53","42","11","47","42"
"09","61903","6005540",,2015,90,"B",270,262,38,13,"2",270,38,"","0","11","11","37","53",38,"3","11","87","3","37","61","8","34","58","0","0","0"
"09","61903","6005540",,2015,91,"B",270,262,124,3,"1",89,34,"2341.6","3","6","9","29","62",34,"6","29","65","3","32","65","6","68","26","3","44","53"
"09","61903","6005540",,2015,91,"B",270,262,124,3,"2",89,34,"2377.3","3","12","15","38","47",34,"6","41","53","3","32","65","6","50","44","0","0","0"
"09","61903","6005540",,2015,91,"B",270,262,124,4,"2",96,52,"2417.4","0","8","8","44","48",52,"4","29","67","0","38","62","0","56","44","0","0","0"
"09","61903","6005540",,2015,91,"B",270,262,124,4,"1",96,53,"2422.3","10","10","19","33","48",52,"12","42","46","2","56","42","6","75","19","10","56","35"
"09","61903","6005540",,2015,91,"B",270,262,124,5,"1",85,37,"2447.1","5","22","27","27","46",37,"5","46","49","8","49","43","3","76","22","8","59","32"
"09","61903","6005540",,2015,91,"B",270,262,124,5,"2",85,37,"2435.2","0","14","14","24","62",37,"5","24","70","3","22","76","0","51","49","0","0","0"
"09","61903","6005540",,2015,91,"B",270,262,124,13,"2",270,123,"","1","11","11","37","52",123,"5","31","64","2","32","67","2","53","46","0","0","0"
"09","61903","6005540",,2015,91,"B",270,262,124,13,"1",270,124,"","7","12","19","30","51",123,"8","40","52","4","47","49","5","73","22","7","54","39"
"09","61903","6005540",,2015,92,"B",270,262,19,3,"2",89,7,"*","*","*","*","*","*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2015,92,"B",270,262,19,3,"1",89,7,"*","*","*","*","*","*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2015,92,"B",270,262,19,4,"1",96,6,"*","*","*","*","*","*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2015,92,"B",270,262,19,4,"2",96,6,"*","*","*","*","*","*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2015,92,"B",270,262,19,5,"2",85,6,"*","*","*","*","*","*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2015,92,"B",270,262,19,5,"1",85,6,"*","*","*","*","*","*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2015,92,"B",270,262,19,13,"1",270,19,"","16","47","63","16","21",19,"32","42","26","5","63","32","21","68","11","26","53","21"
"09","61903","6005540",,2015,92,"B",270,262,19,13,"2",270,19,"","0","32","32","42","26",19,"11","58","32","11","47","42","16","58","26","0","0","0"
"09","61903","6005540",,2015,93,"B",270,262,29,3,"1",89,12,"2439.0","8","50","58","42","0",12,"25","67","8","8","67","25","8","92","0","33","58","8"
"09","61903","6005540",,2015,93,"B",270,262,29,3,"2",89,12,"2438.6","0","67","67","8","25",12,"33","33","33","33","50","17","8","75","17","0","0","0"
"09","61903","6005540",,2015,93,"B",270,262,29,4,"2",96,12,"2499.4","8","67","75","17","8",12,"33","50","17","17","67","17","33","58","8","0","0","0"
"09","61903","6005540",,2015,93,"B",270,262,29,4,"1",96,12,"2495.1","33","33","67","25","8",12,"42","50","8","25","67","8","25","75","0","42","50","8"
"09","61903","6005540",,2015,93,"B",270,262,29,5,"1",85,5,"*","*","*","*","*","*",5,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2015,93,"B",270,262,29,5,"2",85,5,"*","*","*","*","*","*",5,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2015,93,"B",270,262,29,13,"2",270,29,"","3","59","62","17","21",29,"28","41","31","21","55","24","21","69","10","0","0","0"
"09","61903","6005540",,2015,93,"B",270,262,29,13,"1",270,29,"","17","45","62","31","7",29,"38","48","14","17","66","17","14","83","3","38","52","10"
"09","61903","6005540",,2015,94,"B",270,262,31,3,"2",89,9,"*","*","*","*","*","*",9,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2015,94,"B",270,262,31,3,"1",89,8,"*","*","*","*","*","*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2015,94,"B",270,262,31,4,"1",96,9,"*","*","*","*","*","*",9,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2015,94,"B",270,262,31,4,"2",96,9,"*","*","*","*","*","*",9,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2015,94,"B",270,262,31,5,"2",85,13,"2557.8","46","23","69","15","15",13,"54","31","15","46","38","15","23","69","8","0","0","0"
"09","61903","6005540",,2015,94,"B",270,262,31,5,"1",85,13,"2582.6","62","23","85","8","8",13,"69","15","15","54","31","15","46","46","8","54","46","0"
"09","61903","6005540",,2015,94,"B",270,262,31,13,"1",270,30,"","50","30","80","10","10",30,"53","33","13","47","43","10","43","50","7","47","47","7"
"09","61903","6005540",,2015,94,"B",270,262,31,13,"2",270,31,"","39","26","65","19","16",31,"48","35","16","42","45","13","35","55","10","0","0","0"
"09","61903","6005540",,2015,99,"B",270,262,226,3,"1",89,72,"2375.2","7","18","25","29","46",72,"11","40","49","7","39","54","8","72","19","11","43","46"
"09","61903","6005540",,2015,99,"B",270,262,226,3,"2",89,74,"2395.4","4","23","27","32","41",74,"14","35","51","11","39","50","11","54","35","0","0","0"
"09","61903","6005540",,2015,99,"B",270,262,226,4,"2",96,81,"2442.5","6","19","25","41","35",81,"14","31","56","6","48","46","11","53","36","0","0","0"
"09","61903","6005540",,2015,99,"B",270,262,226,4,"1",96,82,"2450.8","19","19","37","30","33",81,"25","43","32","9","60","31","12","70","17","17","56","27"
"09","61903","6005540",,2015,99,"B",270,262,226,5,"2",85,70,"2473.1","9","17","26","30","44",70,"14","27","59","11","31","57","9","56","36","0","0","0"
"09","61903","6005540",,2015,99,"B",270,262,226,5,"1",85,70,"2491.1","17","29","46","24","30",70,"24","40","36","20","47","33","16","67","17","21","59","20"
"09","61903","6005540",,2015,99,"B",270,262,226,13,"2",270,225,"","6","20","26","35","40",225,"14","31","55","9","40","51","10","54","36","0","0","0"
"09","61903","6005540",,2015,99,"B",270,262,226,13,"1",270,224,"","14","22","36","28","36",223,"20","41","39","12","49","39","12","70","18","17","52","31"
"09","61903","6005540",,2015,111,"B",270,262,57,3,"2",89,23,"2450.0","13","43","57","30","13",23,"35","48","17","30","57","13","22","65","13","0","0","0"
"09","61903","6005540",,2015,111,"B",270,262,57,3,"1",89,22,"2447.0","18","41","59","36","5",22,"27","59","14","23","55","23","18","77","5","32","55","14"
"09","61903","6005540",,2015,111,"B",270,262,57,4,"1",96,16,"2538.5","50","31","81","19","0",16,"50","50","0","44","56","0","56","44","0","63","38","0"
"09","61903","6005540",,2015,111,"B",270,262,57,4,"2",96,16,"2544.7","31","69","100","0","0",16,"63","38","0","38","63","0","50","50","0","0","0","0"
"09","61903","6005540",,2015,111,"B",270,262,57,5,"2",85,18,"2547.3","33","33","67","22","11",18,"39","44","17","39","44","17","22","67","11","0","0","0"
"09","61903","6005540",,2015,111,"B",270,262,57,5,"1",85,18,"2574.0","50","39","89","0","11",18,"72","17","11","50","39","11","39","56","6","50","50","0"
"09","61903","6005540",,2015,111,"B",270,262,57,13,"1",270,56,"","38","38","75","20","5",56,"48","43","9","38","50","13","36","61","4","46","48","5"
"09","61903","6005540",,2015,111,"B",270,262,57,13,"2",270,57,"","25","47","72","19","9",57,"44","44","12","35","54","11","30","61","9","0","0","0"
"09","61903","6005540",,2015,120,"B",270,262,2,3,"2",89,2,"*","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2015,120,"B",270,262,2,3,"1",89,0,"*","*","*","*","*","*",0,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2015,120,"B",270,262,2,13,"1",270,0,"","*","*","*","*","*",0,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2015,120,"B",270,262,2,13,"2",270,2,"","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2015,121,"B",270,262,21,3,"2",89,14,"2355.1","0","0","0","36","64",14,"0","14","86","0","29","71","0","50","50","0","0","0"
"09","61903","6005540",,2015,121,"B",270,262,21,3,"1",89,13,"2335.4","0","8","8","15","77",13,"0","23","77","0","23","77","0","77","23","0","31","69"
"09","61903","6005540",,2015,121,"B",270,262,21,4,"1",96,3,"*","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2015,121,"B",270,262,21,4,"2",96,3,"*","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6005540",,2015,121,"B",270,262,21,5,"2",85,4,"*","*","*","*","*","*",4,"*","*","*","*","*","*","*","*","*","*","*","*"
